Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;FF Mcap (MEUR);Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20240801;SXXP;STOXX Europe 600;EU0009658202;493117;SE0000115446;VOLVb.ST;VOLVO B;SE;SEK;NASDAQ Stockholm;Large;37432.9189733213;73;68;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;072769;GB00B24CGK77;RKT.L;RECKITT BENCKISER GRP;GB;GBP;London SE;Large;36527.3230035436;74;70;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;088869;GB00B1YW4409;III.L;3I GROUP PLC.;GB;GBP;London SE;Large;36140.9857180771;75;78;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;702196;DE0005810055;DB1Gn.DE;DEUTSCHE BOERSE;DE;EUR;XETRA;Large;35986;76;76;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;598061;CH0010645932;GIVN.S;GIVAUDAN;CH;CHF;Six Swiss Exchange;Large;35963.5384219151;77;79;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;490151;GB00B1XZS820;AAL.L;ANGLO AMERICAN;GB;GBP;London SE;Large;34774.330529741;78;72;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;443639;IT0003132476;ENI.MI;ENI;IT;EUR;Borsa Italiana;Large;33779.7040983202;79;82;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;478165;CH0126881561;SRENH.S;SWISS REINSURANCE COMPANY;CH;CHF;Six Swiss Exchange;Large;33122.2297148738;80;80;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;433560;NL00150001Q9;STLAM.MI;STELLANTIS;IT;EUR;Borsa Italiana;Large;32584.3375783348;81;65;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;025881;IE00BWT6H894;FLTRF.L;FLUTTER ENTERTAINMENT;GB;GBP;London SE;Large;32402.7978219955;82;85;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;NL802I;NL0012969182;ADYEN.AS;ADYEN;NL;EUR;Euronext Amsterdam;Large;32391.3863484266;83;84;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;416343;FR0000125338;CAPP.PA;CAP GEMINI;FR;EUR;Euronext Paris;Large;31690.8495468;84;83;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;424910;CH1216478797;DSFIR.AS;DSM FIRMENICH AG;NL;EUR;Euronext Amsterdam;Large;31363.0976034;85;89;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;GB20WP;GB00BMX86B70;HLN.L;HALEON;GB;GBP;London SE;Large;30977.202123004;86;87;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;906045;GB0000536739;AHT.L;ASHTEAD GRP;GB;GBP;London SE;Large;30013.5326756811;87;88;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;888051;NL0000334118;ASMI.AS;ASM INTERNATIONAL;NL;EUR;Euronext Amsterdam;Large;29607.9691433011;88;81;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;587296;DK0060079531;DSV.CO;DSV;DK;DKK;NASDAQ Copenhagen;Large;29543.381338336;89;103;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;426724;DE0005140008;DBKGn.DE;DEUTSCHE BANK;DE;EUR;XETRA;Large;28795.512196548;90;86;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;075478;GB00BM8PJY71;NWG.L;NATWEST GROUP;GB;GBP;London SE;Large;28411.84590121;91;110;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;B119QG;CH0024608827;PGHN.S;PARTNERS GRP HLDG;CH;CHF;Six Swiss Exchange;Large;28184.8116786575;92;91;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;401093;NL0011794037;AD.AS;AHOLD DELHAIZE;NL;EUR;Euronext Amsterdam;Large;28115.39841816;93;95;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;BE8041;NL0010832176;ARGX.BR;ARGENX;BE;EUR;Euronext Brussels;Large;27997.9813169;94;108;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;400930;SE0007100581;ASSAb.ST;ASSA ABLOY;SE;SEK;NASDAQ Stockholm;Large;27854.1595647296;95;94;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;088470;GB00BLGZ9862;TSCO.L;TESCO;GB;GBP;London SE;Large;27555.161130582;96;102;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;ES0017;ES0109067019;AMA.MC;AMADEUS IT GROUP;ES;EUR;BME Exchange;Large;27363.3217117;97;90;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;B0C2CQ;FR0010208488;ENGIE.PA;ENGIE;FR;EUR;Euronext Paris;Large;27038.3460441702;98;105;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;408530;DE000BAY0017;BAYGn.DE;BAYER;DE;EUR;XETRA;Large;27011.75013459;99;97;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;405671;IT0000062072;GASI.MI;ASSICURAZIONI GENERALI;IT;EUR;Borsa Italiana;Large;26607.7902904612;100;98;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;492752;DE000ENAG999;EONGn.DE;E.ON;DE;EUR;XETRA;Large;26320.4750688012;101;104;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;B11ZRK;FR0010307819;LEGD.PA;LEGRAND;FR;EUR;Euronext Paris;Large;26193.10381204;102;107;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;458836;FR001400AJ45;MICP.PA;MICHELIN;FR;EUR;Euronext Paris;Large;26167.4710716;103;99;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;408522;DE0005190003;BMWG.DE;BMW;DE;EUR;XETRA;Large;25595.5481946139;104;93;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;533004;FR0014003TT8;DAST.PA;DASSAULT SYSTEMS;FR;EUR;Euronext Paris;Large;25345.0105119312;105;100;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;468232;FR0000120693;PERP.PA;PERNOD RICARD;FR;EUR;Euronext Paris;Large;24829.3057209036;106;101;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;079087;GB0007908733;SSE.L;SCOTTISH & SOUTHERN ENERGY;GB;GBP;London SE;Large;24470.0400590979;107;113;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;SE90U9;SE0012853455;EQTAB.ST;EQT;SE;SEK;NASDAQ Stockholm;Large;24385.6834213325;108;114;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;713360;NO0010096985;EQNR.OL;EQUINOR;NO;NOK;Oslo Bors;Large;24289.3093312616;109;92;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;441930;NL0000009165;HEIN.AS;HEINEKEN;NL;EUR;Euronext Amsterdam;Large;23617.1427856982;110;96;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;473550;DE0007037129;RWEG.DE;RWE;DE;EUR;XETRA;Large;23323.0364774234;111;118;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;481334;SE0000148884;SEBa.ST;SKANDINAVISKA ENSKILDA BK A;SE;SEK;NASDAQ Stockholm;Large;23096.3390723364;112;115;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;544489;DK0061539921;VWS.CO;VESTAS WIND SYSTEMS;DK;DKK;NASDAQ Copenhagen;Large;23040.5667873749;113;116;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;470774;FR0000130577;PUBP.PA;PUBLICIS GRP;FR;EUR;Euronext Paris;Large;22957.2570105028;114;111;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;070995;GB0007099541;PRU.L;PRUDENTIAL;GB;GBP;London SE;Large;22827.4612554148;115;112;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;533458;DE0007030009;RHMG.DE;RHEINMETALL;DE;EUR;XETRA;Large;21944.94863;116;122;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;474184;DE0006599905;MRCG.DE;MERCK;DE;EUR;XETRA;Large;21428.3653816;117;128;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;488082;ES0178430E18;TEF.MC;TELEFONICA;ES;EUR;BME Exchange;Large;21326.0446207494;118;126;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;EG7;DE0007664039;VOWG_p.DE;VOLKSWAGEN PREF;DE;EUR;XETRA;Large;21280.401924;119;117;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;EF2;FR0000124141;VIE.PA;VEOLIA ENVIRONNEMENT;FR;EUR;Euronext Paris;Large;21087.35284656;120;124;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;517617;FR0000133308;ORAN.PA;ORANGE;FR;EUR;Euronext Paris;Large;21008.1294976774;121;129;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;465853;DK0060336014;NSISb.CO;NOVONESIS;DK;DKK;NASDAQ Copenhagen;Large;20974.2732436341;122;123;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;528586;CH0014852781;SLHN.S;SWISS LIFE HLDG;CH;CHF;Six Swiss Exchange;Large;20879.9065122984;123;125;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;468520;NL0000009538;PHG.AS;PHILIPS;NL;EUR;Euronext Amsterdam;Large;20703.4235165687;124;136;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;DE14EA;DE000DTR0CK8;DTGGe.DE;DAIMLER TRUCK;DE;EUR;XETRA;Large;20585.6689538497;125;121;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;045449;GB0004544929;IMB.L;IMPERIAL BRANDS;GB;GBP;London SE;Large;20344.9628190486;126;132;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;477472;SE0000667891;SAND.ST;SANDVIK;SE;SEK;NASDAQ Stockholm;Large;20308.8584626257;127;127;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;470384;FR0000121485;PRTP.PA;Kering;FR;EUR;Euronext Paris;Large;20284.9021916957;128;109;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;477670;NL0000226223;STMMI.MI;STMICROELECTRONICS;IT;EUR;Borsa Italiana;Large;20214.0008725248;129;106;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;071921;GB00BH4HKS39;VOD.L;VODAFONE GRP;GB;GBP;London SE;Large;19958.1430964673;130;131;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;DE3082;DE000A1ML7J1;VNAn.DE;Vonovia SE;DE;EUR;XETRA;Large;19695.5987985962;131;139;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;EE009;ES0140609019;CABK.MC;CAIXABANK;ES;EUR;BME Exchange;Large;19684.0038973774;132;141;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;672626;CH0030170408;GEBN.S;GEBERIT;CH;CHF;Six Swiss Exchange;Large;19516.0466835082;133;140;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;430384;SE0000108656;ERICb.ST;ERICSSON LM B;SE;SEK;NASDAQ Stockholm;Large;19497.0235945433;134;144;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;B03851;NL0015001FS8;FER.MC;FERROVIAL;ES;EUR;BME Exchange;Large;19370.1354793252;135;130;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;083860;GB0004082847;STAN.L;STANDARD CHARTERED;GB;GBP;London SE;Large;19359.4815377266;136;142;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;481775;FR0000130809;SOGN.PA;GRP SOCIETE GENERALE;FR;EUR;Euronext Paris;Large;19255.45900916;137;145;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;491062;BE0003739530;UCB.BR;UCB;BE;EUR;Euronext Brussels;Large;19239.3598862041;138;149;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;426292;DK0010274414;DANSKE.CO;DANSKE BANK;DK;DKK;NASDAQ Copenhagen;Large;19186.6522340836;139;133;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;B096C6;SE0015961909;HEXAb.ST;HEXAGON B;SE;SEK;NASDAQ Stockholm;Large;19149.7318119609;140;119;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;463841;FI0009000681;NOKIA.HE;NOKIA;FI;EUR;NASDAQ Helsinki;Large;19149.568387383;141;134;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;477319;FI4000552500;SAMPO.HE;SAMPO;FI;EUR;NASDAQ Helsinki;Large;18953.7557107469;142;135;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;449667;FI0009013403;KNEBV.HE;KONE B;FI;EUR;NASDAQ Helsinki;Large;18869.6088788275;143;138;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;420958;DK0060448595;COLOb.CO;COLOPLAST B;DK;DKK;NASDAQ Copenhagen;Large;18558.4772112611;144;148;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;484652;SE0000242455;SWEDa.ST;SWEDBANK;SE;SEK;NASDAQ Stockholm;Large;17926.0554415989;145;146;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;DE004V;DE000ENER6Y0;ENR1n.DE;SIEMENS ENERGY;DE;EUR;XETRA;Large;17829.1618436487;146;152;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;B1W4V6;IT0004176001;PRY.MI;PRYSMIAN;IT;EUR;Borsa Italiana;Large;17605.19719764;147;154;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;449774;BE0003565737;KBC.BR;KBC GRP;BE;EUR;Euronext Brussels;Large;17566.7679413217;148;151;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;459573;DK0010272202;GMAB.CO;GENMAB;DK;DKK;NASDAQ Copenhagen;Large;17325.5297659039;149;156;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;CH303Z;CH1243598427;SDZ.S;SANDOZ GROUP;CH;CHF;Six Swiss Exchange;Large;17270.7702537;150;163;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;SE70AN;SE0012673267;EVOG.ST;EVOLUTION;SE;SEK;NASDAQ Stockholm;Large;16989.0132848841;151;137;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;NL123E;NL0015000IY2;UMG.AS;UMG;NL;EUR;Euronext Amsterdam;Large;16949.0634094224;152;120;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;726261;FR0000045072;CAGR.PA;CREDIT AGRICOLE;FR;EUR;Euronext Paris;Large;16892.2118272619;153;157;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;426330;NO0010161896;DNB.OL;DNB BANK;NO;NOK;Oslo Bors;Large;16639.9796018971;154;153;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;051152;GB0005603997;LGEN.L;LEGAL & GENERAL GRP;GB;GBP;London SE;Large;16446.230659544;155;155;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;505125;FI0009005987;UPM.HE;UPM KYMMENE;FI;EUR;NASDAQ Helsinki;Large;16294.95089047;156;147;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;473322;ES0173516115;REP.MC;REPSOL;ES;EUR;BME Exchange;Large;16039.192998275;157;143;;;
20240801;SXXP;STOXX Europe 600;EU0009658202;021623;GB00BPQY8M80;AV.L;AVIVA;GB;GBP;London SE;Large;16008.1854857141;158;158;;;
