Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;FF Mcap (MEUR);Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20240402;SXXP;STOXX Europe 600;EU0009658202;407023;FR0000120644;DANO.PA;DANONE;FR;EUR;Euronext Paris;Large;38420.1695898983;70;70;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;CH90EG;CH0432492467;ALCC.S;ALCON;CH;CHF;Six Swiss Exchange;Large;38393.8143813;71;68;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;038470;GB00B19NLV48;EXPN.L;EXPERIAN;GB;GBP;London SE;Large;37122.6825221919;72;72;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;478184;FI4000297767;NDAFI.HE;NORDEA BANK;FI;EUR;NASDAQ Helsinki;Large;36870.1045812;73;67;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;416343;FR0000125338;CAPP.PA;CAP GEMINI;FR;EUR;Euronext Paris;Large;36817.3105029;74;69;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;476837;FR0000125007;SGOB.PA;SAINT GOBAIN;FR;EUR;Euronext Paris;Large;36429.16515316;75;76;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;497711;NL0000395903;WLSNc.AS;WOLTERS KLUWER;NL;EUR;Euronext Amsterdam;Large;36084.5454156;76;74;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;702196;DE0005810055;DB1Gn.DE;DEUTSCHE BOERSE;DE;EUR;XETRA;Large;36033.5;77;71;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;478165;CH0126881561;SRENH.S;SWISS REINSURANCE COMPANY;CH;CHF;Six Swiss Exchange;Large;34454.1757287775;78;80;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;403197;DE000A1EWWW0;ADSGn.DE;ADIDAS;DE;EUR;XETRA;Large;34420.788;79;82;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;598061;CH0010645932;GIVN.S;GIVAUDAN;CH;CHF;Six Swiss Exchange;Large;32837.3262582265;80;84;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;025881;IE00BWT6H894;FLTRF.L;FLUTTER ENTERTAINMENT;GB;GBP;London SE;Large;32702.0000698707;81;77;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;007820;GB0031348658;BARC.L;BARCLAYS;GB;GBP;London SE;Large;32525.9079710595;82;89;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;088869;GB00B1YW4409;III.L;3I GROUP PLC.;GB;GBP;London SE;Large;31980.5474897684;83;90;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;408522;DE0005190003;BMWG.DE;BMW;DE;EUR;XETRA;Large;31900.4874725694;84;79;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;443639;IT0003132476;ENI.MI;ENI;IT;EUR;Borsa Italiana;Large;30837.4803768557;85;87;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;B119QG;CH0024608827;PGHN.S;PARTNERS GRP HLDG;CH;CHF;Six Swiss Exchange;Large;30035.8859114362;86;86;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;468232;FR0000120693;PERP.PA;PERNOD RICARD;FR;EUR;Euronext Paris;Large;30025.4386520121;87;83;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;906045;GB0000536739;AHT.L;ASHTEAD GRP;GB;GBP;London SE;Large;29775.3271836234;88;88;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;426724;DE0005140008;DBKGn.DE;DEUTSCHE BANK;DE;EUR;XETRA;Large;29750.822828138;89;101;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;533004;FR0014003TT8;DAST.PA;DASSAULT SYSTEMS;FR;EUR;Euronext Paris;Large;29670.5330720004;90;81;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;B0C2CQ;FR0010208488;ENGIE.PA;ENGIE;FR;EUR;Euronext Paris;Large;28842.1421695378;91;92;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;490151;GB00B1XZS820;AAL.L;ANGLO AMERICAN;GB;GBP;London SE;Large;28401.6380585441;92;103;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;408530;DE000BAY0017;BAYGn.DE;BAYER;DE;EUR;XETRA;Large;27930.31665126;93;91;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;DE14EA;DE000DTR0CK8;DTGGe.DE;DAIMLER TRUCK;DE;EUR;XETRA;Large;27048.2096830661;94;118;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;587296;DK0060079531;DSV.CO;DSV;DK;DKK;NASDAQ Copenhagen;Large;26844.8257554008;95;95;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;ES0017;ES0109067019;AMA.MC;AMADEUS IT GROUP;ES;EUR;BME Exchange;Large;26777.6727452;96;106;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;GB20WP;GB00BMX86B70;HLN.L;HALEON;GB;GBP;London SE;Large;26768.4834827995;97;94;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;888051;NL0000334118;ASMI.AS;ASM INTERNATIONAL;NL;EUR;Euronext Amsterdam;Large;26444.3651170993;98;97;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;401093;NL0011794037;AD.AS;AHOLD DELHAIZE;NL;EUR;Euronext Amsterdam;Large;26399.5690266;99;96;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;477670;NL0000226223;STMMI.MI;STMICROELECTRONICS;IT;EUR;Borsa Italiana;Large;26380.5923151725;100;93;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;400930;SE0007100581;ASSAb.ST;ASSA ABLOY;SE;SEK;NASDAQ Stockholm;Large;26357.0549662484;101;98;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;492752;DE000ENAG999;EONGn.DE;E.ON;DE;EUR;XETRA;Large;26158.0656584268;102;109;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;544489;DK0061539921;VWS.CO;VESTAS WIND SYSTEMS;DK;DKK;NASDAQ Copenhagen;Large;26130.0897481541;103;99;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;470384;FR0000121485;PRTP.PA;Kering;FR;EUR;Euronext Paris;Large;26120.8222071273;104;85;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;405671;IT0000062072;GASI.MI;ASSICURAZIONI GENERALI;IT;EUR;Borsa Italiana;Large;25935.7468402175;105;108;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;B11ZRK;FR0010307819;LEGD.PA;LEGRAND;FR;EUR;Euronext Paris;Large;25933.15350024;106;104;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;441930;NL0000009165;HEIN.AS;HEINEKEN;NL;EUR;Euronext Amsterdam;Large;25724.8907153655;107;105;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;458836;FR001400AJ45;MICP.PA;MICHELIN;FR;EUR;Euronext Paris;Large;25395.31618752;108;107;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;EG7;DE0007664039;VOWG_p.DE;VOLKSWAGEN PREF;DE;EUR;XETRA;Large;25330.2768638;109;100;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;088470;GB00BLGZ9862;TSCO.L;TESCO;GB;GBP;London SE;Large;24419.522240608;110;112;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;713360;NO0010096985;EQNR.OL;EQUINOR;NO;NOK;Oslo Bors;Large;24224.7560752031;111;114;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;470774;FR0000130577;PUBP.PA;PUBLICIS GRP;FR;EUR;Euronext Paris;Large;24009.8408291379;112;110;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;SE90U9;SE0012853455;EQTAB.ST;EQT;SE;SEK;NASDAQ Stockholm;Large;23919.4674302339;113;121;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;070995;GB0007099541;PRU.L;PRUDENTIAL;GB;GBP;London SE;Large;23896.1955235632;114;102;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;488082;ES0178430E18;TEF.MC;TELEFONICA;ES;EUR;BME Exchange;Large;23513.623354905;115;117;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;B096C6;SE0015961909;HEXAb.ST;HEXAGON B;SE;SEK;NASDAQ Stockholm;Large;23305.8054799051;116;113;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;533458;DE0007030009;RHMG.DE;RHEINMETALL;DE;EUR;XETRA;Large;22694.16085;117;132;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;517617;FR0000133308;ORAN.PA;ORANGE;FR;EUR;Euronext Paris;Large;22315.7574605572;118;119;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;SE70AN;SE0012673267;EVOG.ST;EVOLUTION;SE;SEK;NASDAQ Stockholm;Large;22261.5650731191;119;111;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;477472;SE0000667891;SAND.ST;SANDVIK;SE;SEK;NASDAQ Stockholm;Large;22148.2651445009;120;115;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;BE8041;NL0010832176;ARGX.BR;ARGENX;BE;EUR;Euronext Brussels;Large;21710.5471352;121;125;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;NL123E;NL0015000IY2;UMG.AS;UMG;NL;EUR;Euronext Amsterdam;Large;21295.422025187;122;120;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;473550;DE0007037129;RWEG.DE;RWE;DE;EUR;XETRA;Large;21274.0715447881;123;122;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;079087;GB0007908733;SSE.L;SCOTTISH & SOUTHERN ENERGY;GB;GBP;London SE;Large;21147.1250924938;124;123;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;474184;DE0006599905;MRCG.DE;MERCK;DE;EUR;XETRA;Large;21144.0324272;125;124;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;481334;SE0000148884;SEBa.ST;SKANDINAVISKA ENSKILDA BK A;SE;SEK;NASDAQ Stockholm;Large;20882.4180183207;126;116;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;EF2;FR0000124141;VIE.PA;VEOLIA ENVIRONNEMENT;FR;EUR;Euronext Paris;Large;20597.7102835715;127;128;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;481775;FR0000130809;SOGN.PA;GRP SOCIETE GENERALE;FR;EUR;Euronext Paris;Large;19921.93236102;128;137;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;465853;DK0060336014;NSISb.CO;NOVONESIS;DK;DKK;NASDAQ Copenhagen;Large;19367.3139750412;129;130;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;B03851;NL0015001FS8;FER.MC;FERROVIAL;ES;EUR;BME Exchange;Large;19341.2190055556;130;134;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;424910;CH1216478797;DSFIR.AS;DSM FIRMENICH AG;NL;EUR;Euronext Amsterdam;Large;19287.9782441338;131;135;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;071921;GB00BH4HKS39;VOD.L;VODAFONE GRP;GB;GBP;London SE;Large;19192.9284103346;132;129;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;528586;CH0014852781;SLHN.S;SWISS LIFE HLDG;CH;CHF;Six Swiss Exchange;Large;19183.9739162294;133;126;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;DE3082;DE000A1ML7J1;VNAn.DE;Vonovia SE;DE;EUR;XETRA;Large;19062.3670952008;134;138;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;426292;DK0010274414;DANSKE.CO;DANSKE BANK;DK;DKK;NASDAQ Copenhagen;Large;18803.7859627901;135;133;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;075478;GB00BM8PJY71;NWG.L;NATWEST GROUP;GB;GBP;London SE;Large;18757.9233838182;136;147;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;477319;FI4000552500;SAMPO.HE;SAMPO;FI;EUR;NASDAQ Helsinki;Large;18506.4901633349;137;127;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;459573;DK0010272202;GMAB.CO;GENMAB;DK;DKK;NASDAQ Copenhagen;Large;18460.8260416682;138;145;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;672626;CH0030170408;GEBN.S;GEBERIT;CH;CHF;Six Swiss Exchange;Large;18209.1612840618;139;139;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;051152;GB0005603997;LGEN.L;LEGAL & GENERAL GRP;GB;GBP;London SE;Large;17793.1150629522;140;148;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;473322;ES0173516115;REP.MC;REPSOL;ES;EUR;BME Exchange;Large;17777.8196061591;141;140;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;463841;FI0009000681;NOKIA.HE;NOKIA;FI;EUR;NASDAQ Helsinki;Large;17404.3715998005;142;142;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;546435;CH1175448666;STMN.S;STRAUMANN;CH;CHF;Six Swiss Exchange;Large;17347.1586428729;143;144;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;449667;FI0009013403;KNEBV.HE;KONE B;FI;EUR;NASDAQ Helsinki;Large;17261.1307682913;144;136;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;083860;GB0004082847;STAN.L;STANDARD CHARTERED;GB;GBP;London SE;Large;17201.4909304046;145;146;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;449774;BE0003565737;KBC.BR;KBC GRP;BE;EUR;Euronext Brussels;Large;17028.1979854266;146;154;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;726261;FR0000045072;CAGR.PA;CREDIT AGRICOLE;FR;EUR;Euronext Paris;Large;17001.3987805217;147;159;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;EE009;ES0140609019;CABK.MC;CAIXABANK;ES;EUR;BME Exchange;Large;16998.4791147494;148;155;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;045449;GB0004544929;IMB.L;IMPERIAL BRANDS;GB;GBP;London SE;Large;16899.2422933413;149;150;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;484652;SE0000242455;SWEDa.ST;SWEDBANK;SE;SEK;NASDAQ Stockholm;Large;16798.5999171659;150;131;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;008320;GB00BHJYC057;IHG.L;INTERCONTINENTAL HOTELS GRP;GB;GBP;London SE;Large;16605.451476376;151;149;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;505125;FI0009005987;UPM.HE;UPM KYMMENE;FI;EUR;NASDAQ Helsinki;Large;16476.42102813;152;151;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;426330;NO0010161896;DNB.OL;DNB BANK;NO;NOK;Oslo Bors;Large;16304.0569474983;153;152;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;416279;FR0000121329;TCFP.PA;THALES;FR;EUR;Euronext Paris;Large;16183.2704206117;154;165;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;021623;GB00BPQY8M80;AV.L;AVIVA;GB;GBP;London SE;Large;15912.3866625351;155;162;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;420958;DK0060448595;COLOb.CO;COLOPLAST B;DK;DKK;NASDAQ Copenhagen;Large;15833.7361535123;156;156;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;DE8087;DE000SHL1006;SHLG.DE;SIEMENS HEALTHINEERS;DE;EUR;XETRA;Large;15771.10944;157;158;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;ES502D;ES0105066007;CLNX.MC;CELLNEX TELECOM;ES;EUR;BME Exchange;Large;15752.0751455655;158;153;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;430384;SE0000108656;ERICb.ST;ERICSSON LM B;SE;SEK;NASDAQ Stockholm;Large;15385.2901446209;159;157;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;451180;DE0008402215;HNRGn.DE;HANNOVER RUECK;DE;EUR;XETRA;Large;15230.4363635292;160;163;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;080216;GB00B8C3BL03;SGE.L;SAGE GRP;GB;GBP;London SE;Large;14956.5555389075;161;160;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;715674;CH0025238863;KNIN.S;KUEHNE + NAGEL;CH;CHF;Six Swiss Exchange;Large;14644.3851582353;162;141;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;486863;SE0007100599;SHBa.ST;SVENSKA HANDELSBANKEN A;SE;SEK;NASDAQ Stockholm;Large;14638.8383820546;163;143;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;IT402H;IT0004965148;MONC.MI;MONCLER;IT;EUR;Borsa Italiana;Large;14503.5498023706;164;166;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;468520;NL0000009538;PHG.AS;PHILIPS;NL;EUR;Euronext Amsterdam;Large;14404.8541587281;165;161;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;553397;CH0008742519;SCMN.S;SWISSCOM;CH;CHF;Six Swiss Exchange;Large;14402.9230719226;166;167;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;491062;BE0003739530;UCB.BR;UCB;BE;EUR;Euronext Brussels;Large;14232.0256772179;167;170;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;B1JB4K;DE000SYM9999;SY1G.DE;SYMRISE;DE;EUR;XETRA;Large;13946.0830555961;168;191;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;073303;GB00B082RF11;RTO.L;RENTOKIL INITIAL;GB;GBP;London SE;Large;13917.5649108085;169;174;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;042186;GB0032089863;NXT.L;NEXT;GB;GBP;London SE;Mid;13727.3953700761;170;184;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;453456;NL0000009082;KPN.AS;KPN;NL;EUR;Euronext Amsterdam;Large;13681.750032412;171;169;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;441870;DE0006047004;HEIG.DE;HEIDELBERG MATERIALS;DE;EUR;XETRA;Mid;13624.394108156;172;187;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;482476;CH1256740924;SGSN.S;SGS;CH;CHF;Six Swiss Exchange;Large;13600.0369000696;173;168;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;ES504F;ES0105046009;AENA.MC;AENA SME;ES;EUR;BME Exchange;Large;13410.075;174;175;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;B1W4V6;IT0004176001;PRY.MI;PRYSMIAN;IT;EUR;Borsa Italiana;Mid;13381.50193872;175;177;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;528983;AT0000652011;ERST.VI;ERSTE GROUP BANK;AT;EUR;Wiener Boerse AG;Large;13371.632442;176;190;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;449123;IE0004927939;KSP.I;KINGSPAN GRP;IE;EUR;Euronext Dublin;Large;13308.505242402;177;171;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;421342;DE000CBK1001;CBKG.DE;COMMERZBANK;DE;EUR;XETRA;Large;13301.4262091082;178;196;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;026256;GB00BMJ6DW54;INF.L;INFORMA;GB;GBP;London SE;Large;13289.0927364431;179;172;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;143406;CH0012549785;SOON.S;SONOVA;CH;CHF;Six Swiss Exchange;Large;13213.4718028431;180;164;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;408930;DE0005200000;BEIG.DE;BEIERSDORF;DE;EUR;XETRA;Large;13201.67268;181;173;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;529525;LU1598757687;MT.AS;ARCELORMITTAL;LU;EUR;Euronext Amsterdam;Large;13066.2093659739;182;185;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;CH6010;CH0311864901;VACN.S;VAT GROUP AG;CH;CHF;Six Swiss Exchange;Mid;12970.5491322;183;180;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;772868;CH0025751329;LOGN.S;LOGITECH INTERNATIONAL;CH;CHF;Six Swiss Exchange;Large;12799.4555303932;184;179;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;B09DHL;DE000A0D9PT0;MTXGn.DE;MTU AERO ENGINES;DE;EUR;XETRA;Large;12659.5198128;185;189;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;SE707K;SE0009922164;ESSITYb.ST;Essity B;SE;SEK;NASDAQ Stockholm;Large;12510.0071606977;186;186;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;EF031;FR0010908533;EDEN.PA;EDENRED;FR;EUR;Euronext Paris;Large;12344.62539814;187;194;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;DK001Y;DK0060252690;PNDORA.CO;PANDORA;DK;DKK;NASDAQ Copenhagen;Mid;12251.5334596464;188;188;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;049065;IE0004906560;KYGa.I;KERRY GRP;IE;EUR;Euronext Dublin;Large;12247.4743168116;189;178;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;416921;DK0010181759;CARLb.CO;CARLSBERG B;DK;DKK;NASDAQ Copenhagen;Large;12183.4601925634;190;183;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;442031;DE0006048432;HNKG_p.DE;HENKEL PREF;DE;EUR;XETRA;Large;12130.3173339562;191;195;;;
20240402;SXXP;STOXX Europe 600;EU0009658202;CH303Z;CH1243598427;SDZ.S;SANDOZ GROUP;CH;CHF;Six Swiss Exchange;Large;12056.0385863;192;182;;;
